Order_id,Order_date,Order_Priority,Order_Quantity,Sales,Ship_Mode,Shipping_Cost,Product_id,Customer_id
1000032251,2026-1-1,Low,3,82.52,Regular Air,5.03,100000000000001884,10000000000000005186
1000032252,2025-2-1,Medium,35,204.69,Regular Air,7.95,100000000000001885,10000000000000005187
1000032253,2024-10-1,Not Specified,44,9436.49,Regular Air,1.39,100000000000001886,10000000000000005188
1000032254,2023-9-1,Not Specified,45,1200.96,Regular Air,4.08,100000000000001887,10000000000000005189
1000032255,2023-8-1,Not Specified,44,1319.44,Delivery Truck,53.03,100000000000001888,10000000000000005190
1000032256,2024-9-1,Not Specified,20,6984.47,Regular Air,10.05,100000000000001889,10000000000000005191
1000032257,2024-5-1,Medium,23,794.18,Delivery Truck,52.42,100000000000001890,10000000000000005192
1000032258,2025-2-1,Critical,35,184.59,Delivery Truck,35.89,100000000000001891,10000000000000005193
1000032259,2022-1-1,Critical,10,42.31,Regular Air,4.81,100000000000001892,10000000000000005194
1000032260,2023-7-1,High,27,1932.21,Regular Air,24.49,100000000000001893,10000000000000005195
1000032261,2023-1-1,High,3,111.77,Regular Air,2.87,100000000000001894,10000000000000005196
1000032262,2023-8-1,High,13,1454.07,Express Air,7.27,100000000000001895,10000000000000005197
1000032263,2021-3-1,High,22,125.77,Regular Air,1.58,100000000000001896,10000000000000005198
1000032264,2023-8-1,High,38,5753.59,Regular Air,2.5,100000000000001897,10000000000000005199
1000032265,2026-1-1,High,7,77.79,Regular Air,17.08,100000000000001898,10000000000000005200
1000032266,2022-2-1,High,4,57.65,Regular Air,0.5,100000000000001899,10000000000000005201
1000032267,2024-2-1,High,4,159.29,Regular Air,0.7,100000000000001900,10000000000000005202
1000032268,2022-6-1,Low,20,1601.19,Express Air,7.69,100000000000001901,10000000000000005203
1000032269,2021-10-1,High,33,1001.69,Delivery Truck,60.2,100000000000001902,10000000000000005204
1000032270,2023-9-1,Critical,47,1135.21,Regular Air,9.47,100000000000001903,10000000000000005205
1000032271,2024-8-1,Critical,33,3986.43,Regular Air,5.63,100000000000001904,10000000000000005206
1000032272,2021-1-1,Critical,2,15.92,Regular Air,9.4,100000000000001905,10000000000000005207
1000032273,2023-12-1,Medium,46,380.75,Regular Air,6.85,100000000000001906,10000000000000005208
1000032274,2026-11-1,Low,42,1707.44,Delivery Truck,35.67,100000000000001907,10000000000000005209
1000032275,2023-6-1,Not Specified,48,666.44,Regular Air,13.99,100000000000001908,10000000000000005210
1000032276,2025-5-1,Medium,29,557.66,Regular Air,4,100000000000001909,10000000000000005211
1000032277,2023-8-1,High,26,1477.67,Regular Air,1.1,100000000000001910,10000000000000005212
1000032278,2023-12-1,High,24,400.64,Delivery Truck,54.12,100000000000001911,10000000000000005213
1000032279,2023-1-1,Medium,13,106.86,Regular Air,2.99,100000000000001912,10000000000000005214
1000032280,2021-2-1,Not Specified,6,31.72,Regular Air,8.09,100000000000001913,10000000000000005215
1000032281,2025-1-1,Critical,36,164.02,Regular Air,13.32,100000000000001914,10000000000000005216
1000032282,2023-9-1,Critical,32,1214.18,Regular Air,6.5,100000000000001915,10000000000000005217
1000032283,2025-1-1,Critical,23,167.84,Regular Air,5.49,100000000000001916,10000000000000005218
1000032284,2024-2-1,High,16,156.74,Regular Air,0.99,100000000000001917,10000000000000005219
1000032285,2026-3-1,High,11,255.31,Express Air,5.86,100000000000001918,10000000000000005220
1000032286,2024-12-1,Not Specified,30,2359.22,Regular Air,2.99,100000000000001919,10000000000000005221
1000032287,2023-8-1,Not Specified,50,1460.86,Regular Air,5.86,100000000000001920,10000000000000005222
1000032288,2023-3-1,Not Specified,42,305.12,Regular Air,4.5,100000000000001921,10000000000000005223
1000032289,2026-1-1,Not Specified,9,70.73,Regular Air,5.4,100000000000001922,10000000000000005224
1000032290,2023-7-1,High,27,2024.68,Regular Air,4.69,100000000000001923,10000000000000005225
1000032291,2022-2-1,Medium,3,46.55,Delivery Truck,15.66,100000000000001924,10000000000000005226
1000032292,2021-11-1,Medium,12,581.97,Delivery Truck,42,100000000000001925,10000000000000005227
1000032293,2025-12-1,Medium,38,947.37,Regular Air,5.08,100000000000001926,10000000000000005228
1000032294,2026-1-1,High,16,63.19,Regular Air,0.99,100000000000001927,10000000000000005229
1000032295,2021-2-1,High,3,23.60,Regular Air,8.99,100000000000001928,10000000000000005230
1000032296,2026-5-1,Critical,4,373.42,Delivery Truck,39.25,100000000000001929,10000000000000005231
1000032297,2024-10-1,Low,43,9905.42,Delivery Truck,43.75,100000000000001930,10000000000000005232
1000032298,2022-7-1,Critical,48,12572.16,Delivery Truck,29.21,100000000000001931,10000000000000005233
1000032299,2025-2-1,Critical,24,198.88,Regular Air,8.73,100000000000001932,10000000000000005234
1000032300,2024-2-1,Not Specified,30,159.27,Regular Air,1.32,100000000000001933,10000000000000005235
1000032301,2025-10-1,Low,41,7504.54,Regular Air,19.99,100000000000001934,10000000000000005236
1000032302,2025-7-1,High,13,2505.90,Regular Air,5.26,100000000000001935,10000000000000005237
1000032303,2021-2-1,Not Specified,8,30.84,Regular Air,1.99,100000000000001936,10000000000000005238
1000032304,2023-12-1,Low,26,405.42,Regular Air,19.99,100000000000001937,10000000000000005239
1000032305,2025-2-1,Low,1,199.84,Regular Air,1.39,100000000000001938,10000000000000005240
1000032306,2025-12-1,Medium,27,938.86,Express Air,5.2,100000000000001939,10000000000000005241
1000032307,2026-1-1,Not Specified,41,74.97,Regular Air,1,100000000000001940,10000000000000005242
1000032308,2022-11-1,High,45,1854.00,Express Air,2.5,100000000000001941,10000000000000005243
1000032309,2026-1-1,High,11,76.67,Regular Air,8.74,100000000000001942,10000000000000005244
1000032310,2021-2-1,High,3,25.82,Regular Air,7.69,100000000000001943,10000000000000005245
1000032311,2026-5-1,Not Specified,46,371.39,Regular Air,19.95,100000000000001944,10000000000000005246
1000032312,2026-1-1,Low,8,60.49,Regular Air,1.49,100000000000001945,10000000000000005247
1000032313,2024-11-1,Low,9,451.26,Regular Air,2.5,100000000000001946,10000000000000005248
1000032314,2024-5-1,High,25,830.42,Regular Air,5.92,100000000000001947,10000000000000005249
1000032315,2024-4-1,Critical,28,331.71,Regular Air,6.6,100000000000001948,10000000000000005250
1000032316,2023-11-1,Low,40,3618.92,Express Air,3.5,100000000000001949,10000000000000005251
1000032317,2026-1-1,Low,8,89.07,Regular Air,13.18,100000000000001950,10000000000000005252
1000032318,2022-10-1,Low,20,536.07,Regular Air,4.99,100000000000001951,10000000000000005253
1000032319,2023-12-1,Medium,7,386.87,Regular Air,34.2,100000000000001952,10000000000000005254
1000032320,2023-11-1,Medium,29,3817.45,Regular Air,7.37,100000000000001953,10000000000000005255
1000032321,2024-3-1,Critical,37,275.49,Regular Air,3.85,100000000000001954,10000000000000005256
1000032322,2025-4-1,Critical,33,700.78,Delivery Truck,29.21,100000000000001955,10000000000000005257
1000032323,2024-8-1,Critical,42,3963.88,Regular Air,19.99,100000000000001956,10000000000000005258
1000032324,2022-2-1,Not Specified,1,46.09,Delivery Truck,39.25,100000000000001957,10000000000000005259
1000032325,2023-3-1,Medium,1,306.13,Regular Air,8.65,100000000000001958,10000000000000005260
1000032326,2026-6-1,Medium,20,499.20,Regular Air,9.83,100000000000001959,10000000000000005261
1000032327,2024-7-1,Critical,36,574.24,Express Air,39.61,100000000000001960,10000000000000005262
1000032328,2025-12-1,Medium,8,920.42,Delivery Truck,32.18,100000000000001961,10000000000000005263
1000032329,2023-7-1,Low,31,2006.41,Delivery Truck,33.6,100000000000001962,10000000000000005264
1000032330,2021-11-1,Low,22,591.11,Regular Air,5.11,100000000000001963,10000000000000005265
1000032331,2022-9-1,Not Specified,46,6204.44,Regular Air,49,100000000000001964,10000000000000005266
1000032332,2021-6-1,High,36,2201.78,Regular Air,6.5,100000000000001965,10000000000000005267
1000032333,2022-10-1,High,28,542.29,Regular Air,8.99,100000000000001966,10000000000000005268
1000032334,2023-3-1,Medium,35,304.94,Regular Air,19.99,100000000000001967,10000000000000005269
1000032335,2025-5-1,Critical,29,557.05,Regular Air,4.7,100000000000001968,10000000000000005270
1000032336,2026-5-1,High,24,377.13,Regular Air,4.81,100000000000001969,10000000000000005271
1000032337,2022-11-1,High,49,1828.61,Regular Air,1.99,100000000000001970,10000000000000005272
1000032338,2023-10-1,Low,32,20418.71,Regular Air,35,100000000000001971,10000000000000005273
1000032339,2022-1-1,Critical,4,37.32,Regular Air,1.35,100000000000001972,10000000000000005274
1000032340,2024-7-1,High,31,572.80,Regular Air,0.7,100000000000001973,10000000000000005275
1000032341,2025-5-1,High,44,569.29,Express Air,4.2,100000000000001974,10000000000000005276
1000032342,2023-9-1,Low,24,1215.99,Regular Air,6.25,100000000000001975,10000000000000005277
1000032343,2024-8-1,High,33,4606.53,Regular Air,4.96,100000000000001976,10000000000000005278
1000032344,2021-8-1,Critical,41,917.34,Regular Air,8.99,100000000000001977,10000000000000005279
1000032345,2024-8-1,Critical,50,3947.76,Regular Air,0.7,100000000000001978,10000000000000005280
1000032346,2024-5-1,Critical,16,803.80,Regular Air,6.79,100000000000001979,10000000000000005281
1000032347,2023-11-1,Medium,12,3400.07,Regular Air,6.05,100000000000001980,10000000000000005282
1000032348,2023-4-1,High,39,1261.36,Regular Air,8.59,100000000000001981,10000000000000005283
1000032349,2026-1-1,Not Specified,1,88.78,Delivery Truck,58.95,100000000000001982,10000000000000005284
1000032350,2025-10-1,Not Specified,48,7264.42,Regular Air,1,100000000000001983,10000000000000005285
1000032351,2025-4-1,Critical,18,728.75,Regular Air,0.99,100000000000001984,10000000000000005286
1000032352,2022-7-1,Medium,45,12649.36,Regular Air,5.26,100000000000001985,10000000000000005287
1000032353,2025-5-1,Low,37,563.50,Regular Air,14.52,100000000000001986,10000000000000005288
1000032354,2023-12-1,Medium,14,387.71,Regular Air,0.5,100000000000001987,10000000000000005289
1000032355,2022-3-1,Low,10,323.78,Delivery Truck,57.38,100000000000001988,10000000000000005290
1000032356,2024-1-1,Low,16,139.54,Regular Air,2.5,100000000000001989,10000000000000005291
1000032357,2021-3-1,Medium,29,129.61,Regular Air,19.99,100000000000001990,10000000000000005292
1000032358,2026-1-1,Low,3,89.09,Regular Air,1.99,100000000000001991,10000000000000005293
1000032359,2022-6-1,Low,25,1570.91,Delivery Truck,76.37,100000000000001992,10000000000000005294
1000032360,2021-2-1,Critical,1,29.67,Regular Air,24.49,100000000000001993,10000000000000005295
1000032361,2022-2-1,High,12,49.36,Regular Air,35,100000000000001994,10000000000000005296
1000032362,2026-1-1,Critical,33,71.51,Regular Air,3.99,100000000000001995,10000000000000005297
1000032363,2022-2-1,Critical,22,53.20,Regular Air,7.96,100000000000001996,10000000000000005298
1000032364,2024-12-1,Critical,14,2352.73,Regular Air,1.49,100000000000001997,10000000000000005299
1000032365,2025-9-1,Critical,31,4735.83,Regular Air,69,100000000000001998,10000000000000005300
1000032366,2021-8-1,High,3,894.71,Regular Air,6.17,100000000000001999,10000000000000005301
1000032367,2024-11-1,High,42,431.98,Express Air,1.25,100000000000002000,10000000000000005302
1000032368,2023-9-1,Not Specified,35,1204.20,Express Air,7.53,100000000000002001,10000000000000005303
1000032369,2024-8-1,Not Specified,17,4054.72,Regular Air,1.92,100000000000002002,10000000000000005304
1000032370,2022-2-1,Critical,6,57.90,Regular Air,2.01,100000000000002003,10000000000000005305
1000032371,2023-7-1,Critical,33,1970.82,Regular Air,5.08,100000000000002004,10000000000000005306
1000032372,2025-4-1,Critical,17,718.59,Delivery Truck,45.7,100000000000002005,10000000000000005307
1000032373,2024-5-1,High,34,792.36,Regular Air,4.39,100000000000002006,10000000000000005308
1000032374,2026-1-1,High,42,91.34,Regular Air,0.7,100000000000002007,10000000000000005309
1000032375,2024-5-1,Low,9,796.82,Regular Air,10.75,100000000000002008,10000000000000005310
1000032376,2026-1-1,Medium,4,89.40,Delivery Truck,70.2,100000000000002009,10000000000000005311
1000032377,2023-1-1,Not Specified,8,93.94,Delivery Truck,68.02,100000000000002010,10000000000000005312
1000032378,2024-3-1,Not Specified,1,280.76,Regular Air,13.99,100000000000002011,10000000000000005313
1000032379,2022-6-1,High,5,1622.21,Express Air,2.5,100000000000002012,10000000000000005314
1000032380,2023-2-1,Low,28,228.22,Regular Air,5.34,100000000000002013,10000000000000005315
1000032381,2025-2-1,Low,14,203.66,Regular Air,48.2,100000000000002014,10000000000000005316
1000032382,2023-6-1,Low,46,653.24,Regular Air,19.99,100000000000002015,10000000000000005317
1000032383,2021-2-1,Low,2,25.94,Regular Air,4.81,100000000000002016,10000000000000005318
1000032384,2025-2-1,Low,41,213.20,Regular Air,1.39,100000000000002017,10000000000000005319
1000032385,2026-1-1,Low,31,75.95,Regular Air,0.7,100000000000002018,10000000000000005320
1000032386,2023-11-1,High,14,3854.48,Regular Air,19.99,100000000000002019,10000000000000005321
1000032387,2024-8-1,Not Specified,14,4502.55,Regular Air,8.83,100000000000002020,10000000000000005322
1000032388,2026-1-1,Not Specified,11,91.73,Regular Air,1.46,100000000000002021,10000000000000005323
1000032389,2023-1-1,Not Specified,19,105.27,Regular Air,4.95,100000000000002022,10000000000000005324
1000032390,2026-6-1,Critical,17,497.51,Regular Air,2.04,100000000000002023,10000000000000005325
1000032391,2024-8-1,Critical,35,4378.50,Delivery Truck,69.64,100000000000002024,10000000000000005326
1000032392,2022-2-1,High,8,53.57,Express Air,7.2,100000000000002025,10000000000000005327
1000032393,2024-5-1,High,32,838.34,Express Air,2.83,100000000000002026,10000000000000005328
1000032394,2022-12-1,High,26,629.16,Delivery Truck,62.74,100000000000002027,10000000000000005329
1000032395,2022-8-1,High,45,2664.69,Regular Air,1.49,100000000000002028,10000000000000005330
1000032396,2021-1-1,Low,2,14.46,Express Air,6.5,100000000000002029,10000000000000005331
1000032397,2024-3-1,Medium,30,45030.35,Regular Air,1.25,100000000000002030,10000000000000005332
1000032398,2026-1-1,Not Specified,7,65.64,Regular Air,2.39,100000000000002031,10000000000000005333
1000032399,2022-2-1,Critical,5,48.80,Regular Air,6.75,100000000000002032,10000000000000005334
1000032400,2023-12-1,Critical,9,389.44,Regular Air,19.99,100000000000002033,10000000000000005335
1000032401,2021-12-1,Critical,29,481.88,Regular Air,2.35,100000000000002034,10000000000000005336
1000032402,2023-11-1,Critical,47,3869.14,Regular Air,2.5,100000000000002035,10000000000000005337
1000032403,2022-10-1,Critical,50,532.35,Regular Air,1.82,100000000000002036,10000000000000005338
1000032404,2025-2-1,Medium,4,208.48,Regular Air,19.99,100000000000002037,10000000000000005339
1000032405,2024-10-1,Medium,50,7761.33,Regular Air,6.93,100000000000002038,10000000000000005340
1000032406,2023-7-1,High,41,2074.11,Regular Air,19.99,100000000000002039,10000000000000005341
1000032407,2025-2-1,Medium,49,202.95,Regular Air,19.99,100000000000002040,10000000000000005342
1000032408,2025-3-1,Critical,2,261.73,Regular Air,6.07,100000000000002041,10000000000000005343
1000032409,2023-11-1,Critical,41,3555.43,Regular Air,14.87,100000000000002042,10000000000000005344
1000032410,2023-8-1,Not Specified,50,1488.10,Regular Air,4,100000000000002043,10000000000000005345
1000032411,2025-9-1,Not Specified,27,5209.84,Regular Air,0.7,100000000000002044,10000000000000005346
1000032412,2025-8-1,Low,18,852.76,Regular Air,5.33,100000000000002045,10000000000000005347
1000032413,2023-6-1,High,12,647.72,Regular Air,1.39,100000000000002046,10000000000000005348
1000032414,2021-2-1,Low,1,35.56,Regular Air,2.89,100000000000002047,10000000000000005349
1000032415,2022-11-1,Not Specified,31,1838.57,Regular Air,5.48,100000000000002048,10000000000000005350
1000032416,2022-5-1,Medium,43,878.76,Regular Air,4.1,100000000000002049,10000000000000005351
1000032417,2022-2-1,Medium,1,45.14,Regular Air,1,100000000000002050,10000000000000005352
1000032418,2023-2-1,Critical,13,221.36,Regular Air,35,100000000000002051,10000000000000005353
1000032419,2021-2-1,Critical,2,21.06,Regular Air,2.5,100000000000002052,10000000000000005354
1000032420,2025-10-1,Critical,25,7294.75,Regular Air,19.99,100000000000002053,10000000000000005355
1000032421,2023-8-1,Medium,28,6084.29,Regular Air,0.99,100000000000002054,10000000000000005356
1000032422,2026-1-1,Medium,25,92.30,Regular Air,6.74,100000000000002055,10000000000000005357
1000032423,2026-1-1,Low,11,71.73,Express Air,8.99,100000000000002056,10000000000000005358
1000032424,2023-11-1,Medium,20,3918.61,Regular Air,2.38,100000000000002057,10000000000000005359
1000032425,2022-11-1,Medium,28,1858.34,Regular Air,8.73,100000000000002058,10000000000000005360
1000032426,2023-11-1,Medium,29,3400.45,Regular Air,2.5,100000000000002059,10000000000000005361
1000032427,2022-2-1,Medium,30,51.50,Regular Air,4,100000000000002060,10000000000000005362
1000032428,2024-8-1,Low,14,4076.41,Delivery Truck,35.67,100000000000002061,10000000000000005363
1000032429,2022-5-1,Low,41,872.80,Regular Air,1.1,100000000000002062,10000000000000005364
1000032430,2023-8-1,Not Specified,18,1375.68,Delivery Truck,16.01,100000000000002063,10000000000000005365
1000032431,2022-3-1,Not Specified,44,321.19,Regular Air,1.67,100000000000002064,10000000000000005366
1000032432,2024-8-1,Low,43,4128.21,Regular Air,6.85,100000000000002065,10000000000000005367
1000032433,2024-10-1,Low,48,8742.48,Regular Air,6.92,100000000000002066,10000000000000005368
1000032434,2026-1-1,Critical,2,70.00,Regular Air,8.94,100000000000002067,10000000000000005369
1000032435,2024-10-1,Not Specified,33,8294.88,Regular Air,4.93,100000000000002068,10000000000000005370
1000032436,2025-4-1,Low,46,737.77,Regular Air,4.99,100000000000002069,10000000000000005371
1000032437,2023-6-1,Critical,13,648.96,Regular Air,7.54,100000000000002070,10000000000000005372
1000032438,2021-2-1,Critical,21,25.86,Regular Air,2.64,100000000000002071,10000000000000005373
1000032439,2023-8-1,Medium,35,1506.56,Regular Air,3.99,100000000000002072,10000000000000005374
1000032440,2026-1-1,Medium,28,73.77,Express Air,4.5,100000000000002073,10000000000000005375
1000032441,2022-8-1,Low,20,2744.94,Express Air,2.03,100000000000002074,10000000000000005376
1000032442,2023-8-1,Low,25,1418.75,Regular Air,8.99,100000000000002075,10000000000000005377
1000032443,2021-10-1,Low,4,1049.69,Regular Air,19.99,100000000000002076,10000000000000005378
1000032444,2023-6-1,Medium,39,655.75,Regular Air,6.77,100000000000002077,10000000000000005379
1000032445,2022-1-1,Medium,26,164048.42,Regular Air,35,100000000000002078,10000000000000005380
1000032446,2021-7-1,High,37,1307.04,Delivery Truck,45.51,100000000000002079,10000000000000005381
1000032447,2026-1-1,Low,24,78.85,Express Air,5.03,100000000000002080,10000000000000005382
1000032448,2023-8-1,High,14,5795.84,Regular Air,19.99,100000000000002081,10000000000000005383
1000032449,2026-4-1,High,31,318.33,Regular Air,0.7,100000000000002082,10000000000000005384
1000032450,2026-4-1,Low,37,318.38,Regular Air,6.5,100000000000002083,10000000000000005385
1000032451,2022-8-1,Low,7,2726.05,Regular Air,8.78,100000000000002084,10000000000000005386
1000032452,2025-7-1,High,3,2620.13,Regular Air,3.62,100000000000002085,10000000000000005387
1000032453,2021-12-1,High,3,476.24,Regular Air,8.18,100000000000002086,10000000000000005388
1000032454,2025-4-1,High,38,674.61,Regular Air,5.03,100000000000002087,10000000000000005389
1000032455,2024-7-1,Critical,12,575.37,Regular Air,5.48,100000000000002088,10000000000000005390
1000032456,2022-3-1,Critical,15,321.30,Regular Air,1.49,100000000000002089,10000000000000005391
1000032457,2026-1-1,Critical,7,79.35,Regular Air,2.5,100000000000002090,10000000000000005392
1000032458,2023-9-1,High,20,1138.94,Regular Air,3.5,100000000000002091,10000000000000005393
1000032459,2026-5-1,High,42,359.25,Regular Air,5.22,100000000000002092,10000000000000005394
1000032460,2024-4-1,High,11,337.30,Regular Air,17.48,100000000000002093,10000000000000005395
1000032461,2026-6-1,Critical,43,503.68,Regular Air,6.02,100000000000002094,10000000000000005396
1000032462,2024-11-1,Critical,15,444.93,Delivery Truck,16.01,100000000000002095,10000000000000005397
1000032463,2023-1-1,Medium,18,106.01,Delivery Truck,14.7,100000000000002096,10000000000000005398
1000032464,2025-12-1,Low,22,970.68,Express Air,0.99,100000000000002097,10000000000000005399
1000032465,2023-10-1,Low,38,27959.57,Regular Air,1.99,100000000000002098,10000000000000005400
1000032466,2023-7-1,Low,7,2059.66,Delivery Truck,16.01,100000000000002099,10000000000000005401
1000032467,2025-4-1,Low,22,725.68,Regular Air,1.99,100000000000002100,10000000000000005402
1000032468,2024-10-1,Low,19,9410.91,Regular Air,9.03,100000000000002101,10000000000000005403
1000032469,2025-1-1,Low,16,166.90,Regular Air,13.99,100000000000002102,10000000000000005404
1000032470,2023-9-1,Low,48,1222.63,Regular Air,0.93,100000000000002103,10000000000000005405
1000032471,2021-6-1,Low,31,2219.58,Regular Air,8.99,100000000000002104,10000000000000005406
1000032472,2024-5-1,Low,32,835.81,Delivery Truck,36.61,100000000000002105,10000000000000005407
1000032473,2021-3-1,High,42,123.60,Regular Air,7.18,100000000000002106,10000000000000005408
1000032474,2023-10-1,High,24,19995.60,Regular Air,8.16,100000000000002107,10000000000000005409
1000032475,2023-9-1,Critical,23,1207.50,Regular Air,4,100000000000002108,10000000000000005410
1000032476,2025-2-1,Low,44,211.46,Regular Air,5.82,100000000000002109,10000000000000005411
1000032477,2024-8-1,Low,46,3996.61,Regular Air,1.01,100000000000002110,10000000000000005412
1000032478,2021-11-1,Not Specified,33,594.44,Express Air,6.97,100000000000002111,10000000000000005413
1000032479,2026-5-1,Not Specified,18,369.78,Regular Air,3.99,100000000000002112,10000000000000005414
1000032480,2023-12-1,Not Specified,9,393.08,Regular Air,4,100000000000002113,10000000000000005415
1000032481,2021-3-1,Not Specified,17,116.15,Delivery Truck,89.3,100000000000002114,10000000000000005416
1000032482,2023-8-1,Low,25,1407.05,Regular Air,7.3,100000000000002115,10000000000000005417
1000032483,2021-11-1,Critical,12,593.66,Regular Air,0.5,100000000000002116,10000000000000005418
1000032484,2023-7-1,Critical,41,2041.93,Express Air,8.99,100000000000002117,10000000000000005419
1000032485,2026-1-1,Critical,21,84.80,Regular Air,35,100000000000002118,10000000000000005420
1000032486,2026-12-1,High,50,517.48,Delivery Truck,27.75,100000000000002119,10000000000000005421
1000032487,2023-1-1,High,22,108.41,Regular Air,2.99,100000000000002120,10000000000000005422
1000032488,2021-3-1,Not Specified,39,130.06,Express Air,19.99,100000000000002121,10000000000000005423
1000032489,2023-8-1,Not Specified,31,5705.10,Regular Air,1.39,100000000000002122,10000000000000005424
1000032490,2021-11-1,Not Specified,4,590.58,Regular Air,8.78,100000000000002123,10000000000000005425
1000032491,2026-11-1,Low,28,1701.34,Regular Air,11.25,100000000000002124,10000000000000005426
1000032492,2026-1-1,Low,10,77.33,Regular Air,7.44,100000000000002125,10000000000000005427
1000032493,2025-3-1,High,9,265.77,Regular Air,24.49,100000000000002126,10000000000000005428
1000032494,2021-6-1,High,27,2198.79,Regular Air,16.36,100000000000002127,10000000000000005429
1000032495,2025-12-1,High,10,936.46,Express Air,1.25,100000000000002128,10000000000000005430
1000032496,2025-8-1,High,50,846.64,Regular Air,1.14,100000000000002129,10000000000000005431
1000032497,2025-3-1,Medium,29,268.65,Regular Air,4,100000000000002130,10000000000000005432
1000032498,2024-11-1,Critical,22,450.94,Regular Air,5.46,100000000000002131,10000000000000005433
1000032499,2025-9-1,Critical,37,4830.86,Regular Air,0.5,100000000000002132,10000000000000005434
1000032500,2026-1-1,Critical,15,64.55,Regular Air,7.37,100000000000002133,10000000000000005435
1000032501,2026-1-1,Critical,11,71.43,Regular Air,6.22,100000000000002134,10000000000000005436
1000032502,2023-1-1,High,44,107.09,Regular Air,0.7,100000000000002135,10000000000000005437
1000032503,2024-3-1,Critical,31,282.93,Regular Air,4,100000000000002136,10000000000000005438
1000032504,2025-4-1,Critical,21,693.19,Express Air,0.5,100000000000002137,10000000000000005439
1000032505,2026-1-1,Medium,12,62.44,Regular Air,9.23,100000000000002138,10000000000000005440
1000032506,2024-11-1,Medium,34,440.04,Regular Air,4,100000000000002139,10000000000000005441
1000032507,2023-7-1,Critical,20,1984.84,Regular Air,7.4,100000000000002140,10000000000000005442
1000032508,2024-1-1,Low,10,142.45,Regular Air,3.97,100000000000002141,10000000000000005443
1000032509,2024-12-1,Low,8,2292.53,Regular Air,11.25,100000000000002142,10000000000000005444
1000032510,2026-4-1,Low,26,313.76,Regular Air,5.14,100000000000002143,10000000000000005445
1000032511,2022-7-1,Low,49,10165.96,Regular Air,19.51,100000000000002144,10000000000000005446
1000032512,2026-1-1,Low,47,86.84,Regular Air,10.25,100000000000002145,10000000000000005447
1000032513,2025-9-1,Not Specified,25,4692.32,Regular Air,6.05,100000000000002146,10000000000000005448
1000032514,2023-2-1,Not Specified,19,217.56,Regular Air,2.5,100000000000002147,10000000000000005449
1000032515,2024-8-1,Not Specified,44,4640.72,Regular Air,7.96,100000000000002148,10000000000000005450
1000032516,2023-1-1,Low,50,97.99,Regular Air,4.99,100000000000002149,10000000000000005451
1000032517,2023-7-1,Low,47,1947.81,Regular Air,5.77,100000000000002150,10000000000000005452
1000032518,2026-3-1,Low,14,249.49,Express Air,14.48,100000000000002151,10000000000000005453
1000032519,2022-12-1,Critical,39,626.84,Express Air,3.99,100000000000002152,10000000000000005454
1000032520,2025-4-1,High,28,727.60,Delivery Truck,56.14,100000000000002153,10000000000000005455
1000032521,2025-9-1,Medium,23,4886.14,Delivery Truck,56.14,100000000000002154,10000000000000005456
1000032522,2021-8-1,Low,12,883.79,Express Air,9.18,100000000000002155,10000000000000005457
1000032523,2025-2-1,Low,37,186.85,Regular Air,8.99,100000000000002156,10000000000000005458
1000032524,2021-2-1,Low,1,21.63,Regular Air,7.51,100000000000002157,10000000000000005459
1000032525,2023-8-1,Low,33,5843.65,Delivery Truck,110.2,100000000000002158,10000000000000005460
1000032526,2024-4-1,Critical,2,337.85,Regular Air,7.96,100000000000002159,10000000000000005461
1000032527,2026-3-1,Medium,5,258.19,Regular Air,7.18,100000000000002160,10000000000000005462
1000032528,2024-11-1,Not Specified,30,465.63,Delivery Truck,30,100000000000002161,10000000000000005463
1000032529,2021-4-1,Not Specified,42,285.28,Regular Air,1.99,100000000000002162,10000000000000005464
1000032530,2024-1-1,Not Specified,35,136.99,Delivery Truck,35.84,100000000000002163,10000000000000005465
1000032531,2023-2-1,Not Specified,50,227.62,Regular Air,2.39,100000000000002164,10000000000000005466
1000032532,2023-1-1,High,39,110.47,Delivery Truck,26,100000000000002165,10000000000000005467
1000032533,2026-4-1,Critical,49,317.38,Regular Air,6.47,100000000000002166,10000000000000005468
1000032534,2024-10-1,Low,42,8802.53,Regular Air,8.99,100000000000002167,10000000000000005469
1000032535,2026-3-1,High,28,245.39,Regular Air,19.99,100000000000002168,10000000000000005470
1000032536,2026-3-1,High,10,245.71,Delivery Truck,62.94,100000000000002169,10000000000000005471
1000032537,2025-4-1,Not Specified,16,672.81,Delivery Truck,29.2,100000000000002170,10000000000000005472
1000032538,2023-8-1,Critical,15,1472.12,Regular Air,3.01,100000000000002171,10000000000000005473
1000032539,2022-11-1,Not Specified,44,1794.69,Express Air,6.5,100000000000002172,10000000000000005474
1000032540,2021-4-1,Medium,16,298.01,Regular Air,7.1,100000000000002173,10000000000000005475
1000032541,2025-2-1,High,45,208.91,Express Air,0.7,100000000000002174,10000000000000005476
1000032542,2022-1-1,High,4,37.60,Express Air,0.7,100000000000002175,10000000000000005477
1000032543,2025-7-1,High,7,2528.84,Express Air,1.25,100000000000002176,10000000000000005478
1000032544,2026-3-1,Critical,19,251.34,Express Air,6.79,100000000000002177,10000000000000005479
1000032545,2022-7-1,Critical,24,12978.78,Express Air,12.65,100000000000002178,10000000000000005480
1000032546,2023-11-1,High,46,3520.40,Regular Air,5,100000000000002179,10000000000000005481
