PRODUCT_ID,PRODUCT_NAME,PRODUCT_LINE_ID,PRODUCT_CATEGORY_ID,PRODUCT_SUBCATEGORY_ID,PRODUCT_CONTAINER,PROFIT_MARGIN,UNIT_PRICE,LANGU
100000000000001531,Belkin 8 Outlet Surge Protector,111200,111111,111101,Small Box,0.25,13.9,E
100000000000001532,Holmes Replacement Filter for HEPA Air Cleaner- Large Room,111200,111111,111101,Small Box,0.25,51.98,E
100000000000001533,Snap-A-Way® Black Print Carbonless Ruled Speed Letter- Triplicate,111200,111777,111111,Wrap Bag,0.38,45.19,E
100000000000001534,Fellowes Super Stor/Drawer® Files,111200,111555,111115,Small Box,0.25,119.99,E
100000000000001535,Logitech Cordless Navigator Duo,111300,111666,111105,Small Box,0.25,596.98,E
100000000000001536,Sharp EL500L Fraction Calculator,111300,111333,111110,Medium Box,0.39,291.73,E
100000000000001537,White GlueTop Scratch Pads,111200,111777,111111,Wrap Bag,0.39,60.22,E
100000000000001538,Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright- Disposable Bags,111200,111111,111101,Small Box,0.25,424.21,E
100000000000001539,Cardinal Holdit Business Card Pockets,111200,111777,111102,Small Box,0.37,140.85,E
100000000000001540,T193,111300,111222,111117,Small Box,0.25,8.45,E
100000000000001541,Tennsco Commercial Shelving,111200,111555,111115,Large Box,0.25,2550.14,E
100000000000001542,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,111100,111555,111104,Jumbo Drum,0.25,4.13,E
100000000000001543,Accessory13,111300,111222,111117,Small Pack,0.25,320.98,E
100000000000001544,Xerox 1976,111200,111777,111111,Small Box,0.37,47.9,E
100000000000001545,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,111100,111555,111104,Jumbo Drum,0.25,209.84,E
100000000000001546,Hammermill Color Copier Paper (28Lb. and 96 Bright),111200,111777,111111,Small Box,0.25,120.33,E
100000000000001547,Serrated Blade or Curved Handle Hand Letter Openers,111200,111777,111114,Wrap Bag,0.25,270.97,E
100000000000001548,"GE 48"" Fluorescent Tube- Cool White Energy Saver- 34 Watts- 30/Box",111100,111444,111109,Small Pack,0.35,306.14,E
100000000000001549,TOPS Money Receipt Book- Consecutively Numbered in Red-,111200,111777,111111,Wrap Bag,0.25,8.04,E
100000000000001550,Xerox 1989,111200,111777,111111,Small Box,0.38,4.24,E
100000000000001551,Bush Westfield Collection Bookcases- Fully Assembled,111100,111777,111103,Jumbo Box,0.25,55.48,E
100000000000001552,Nu-Dell Leatherette Frames,111100,111444,111109,Small Pack,0.25,80.98,E
100000000000001553,Xerox 1994,111200,111777,111111,Small Box,0.37,20.28,E
100000000000001554,Dixon Ticonderoga Core-Lock Colored Pencils,111200,111777,111112,Wrap Bag,0.25,14.27,E
100000000000001555,CF 688,111300,111222,111117,Small Box,0.25,12.88,E
100000000000001556,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,111200,111777,111112,Small Pack,0.25,499.99,E
100000000000001557,PayPhone Parts 3285,111300,111222,111117,Small Box,0.25,138.14,E
100000000000001558,Office Star - Task Chair with Contemporary Loop Arms,111100,111555,111104,Jumbo Drum,0.25,48.91,E
100000000000001559,Acco Perma® 3000 Stacking Storage Drawers,111200,111555,111115,Small Box,0.25,21.66,E
100000000000001560,Imation Printable White 80 Minute CD-R Spindle- 50/Pack,111300,111666,111105,Small Pack,0.25,9.9,E
100000000000001561,Eldon® Gobal File Keepers,111200,111555,111115,Small Box,0.25,48.92,E
100000000000001562,Kensington 7 Outlet MasterPiece® HOMEOFFICE Power Control Center,111200,111111,111101,Small Box,0.25,78.8,E
100000000000001563,"Seth Thomas 13 1/2"" Wall Clock",111100,111444,111109,Small Box,0.25,387.99,E
100000000000001564,Tenex Carpeted- Granite-Look or Clear Contemporary Contour Shape Chair Mats,111100,111444,111109,Wrap Bag,0.25,11.66,E
100000000000001565,Bretford Rectangular Conference Table Tops,111100,111555,111116,Jumbo Box,0.25,279.81,E
100000000000001566,Wirebound Voice Message Log Book,111200,111777,111111,Wrap Bag,0.39,8.34,E
100000000000001567,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,111100,111777,111103,Jumbo Box,0.25,5.81,E
100000000000001568,Novimex Swivel Fabric Task Chair,111100,111555,111104,Jumbo Drum,0.25,276.2,E
100000000000001569,"Imation Primaris 3.5"" 2HD Unformatted Diskettes- 10/Pack",111300,111666,111105,Small Pack,0.25,17.52,E
100000000000001570,Project Tote Personal File,111200,111555,111115,Small Box,0.25,1360.14,E
100000000000001571,"Imation 3.5"" DS-HD Macintosh Formatted Diskettes- 10/Pack",111300,111666,111105,Small Pack,0.25,8.62,E
100000000000001572,Sanford Colorific Colored Pencils- 12/Box,111200,111777,111112,Wrap Bag,0.25,8.33,E
100000000000001573,Xerox 1899,111200,111777,111111,Small Box,0.36,20.34,E
100000000000001574,Imation IBM Formatted Diskettes- 100/Pack,111300,111666,111105,Small Pack,0.25,419.19,E
100000000000001575,Barrel Sharpener,111200,111777,111112,Small Pack,0.25,4.06,E
100000000000001576,Gould Plastics 9-Pocket Panel Bin- 18-3/8w x 5-1/4d x 20-1/2h- Black,111200,111555,111115,Small Box,0.25,400.98,E
100000000000001577,Accessory34,111300,111222,111117,Wrap Bag,0.25,105.34,E
100000000000001578,Panasonic All Digital Answering System with Caller ID*- KX-TM150B,111300,111222,111117,Medium Box,0.25,1938.02,E
100000000000001579,Wilson Jones® Four-Pocket Poly Binders,111200,111777,111102,Small Box,0.36,599.99,E
100000000000001580,Economy Binders,111200,111777,111102,Small Box,0.36,161.55,E
100000000000001581,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,111100,111555,111104,Jumbo Drum,0.25,279.48,E
100000000000001582,Eldon Jumbo ProFile™ Portable File Boxes Graphite/Black,111200,111555,111115,Small Box,0.25,14.03,E
100000000000001583,Newell 315,111200,111777,111112,Wrap Bag,0.25,500.98,E
100000000000001584,Kleencut® Forged Office Shears by Acme United Corporation,111200,111777,111114,Small Pack,0.25,165.2,E
100000000000001585,Xerox 1983,111200,111777,111111,Small Box,0.36,2.62,E
100000000000001586,T61,111300,111222,111117,Small Box,0.25,204.1,E
100000000000001587,Xerox 196,111200,111777,111111,Small Box,0.36,73.98,E
100000000000001588,Eldon Simplefile® Box Office®,111200,111555,111115,Medium Box,0.25,12.44,E
100000000000001589, Speaker Phones 6190,111300,111222,111117,Small Box,0.25,15.99,E
100000000000001590,Panasonic KX-P3200 Dot Matrix Printer,111300,111333,111110,Jumbo Drum,0.25,270.98,E
100000000000001591,Ibico Recycled Linen-Style Covers,111200,111777,111102,Small Box,0.37,3.26,E
100000000000001592,1726 Digital Answering Machine,111300,111222,111117,Medium Box,0.25,12.28,E
100000000000001593,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",111100,111444,111109,Small Pack,0.25,7.4,E
100000000000001594,Belkin MediaBoard 104- Keyboard,111300,111666,111105,Small Box,0.25,63.94,E
100000000000001595,"Executive Impressions 12"" Wall Clock",111100,111444,111109,Small Pack,0.25,16.48,E
100000000000001596, Speaker Phones 6185,111300,111222,111117,Small Box,0.25,4.71,E
100000000000001597,Eldon Spacemaker® Box- Quick-Snap Lid- Clear,111200,111777,111112,Wrap Bag,0.25,297.64,E
100000000000001598,Xerox 1993,111200,111777,111111,Small Box,0.36,31.11,E
100000000000001599,Strathmore #10 Envelopes- Ultimate White,111200,111777,111107,Small Box,0.36,54.74,E
100000000000001600,Fellowes 8 Outlet Superior Workstation Surge Protector,111200,111111,111101,Small Box,0.25,8.6,E
100000000000001601,"Tyvek Interoffice Envelopes- 9 1/2"" x 12 1/2""- 100/Box",111200,111777,111107,Small Box,0.38,12.88,E
100000000000001602,Accessory20,111300,111222,111117,Small Pack,0.37,218.08,E
100000000000001603,Handset 5165,111300,111222,111117,Small Box,0.25,47.98,E
100000000000001604,Lexmark Z54se Color Inkjet Printer,111300,111333,111110,Jumbo Drum,0.36,16.51,E
100000000000001605,Premier Elliptical Ring Binder- Black,111200,111777,111102,Small Box,0.37,355.98,E
100000000000001606,Avery 520,111200,111777,111108,Small Box,0.37,387.99,E
100000000000001607,Fellowes Premier Superior Surge Suppressor- 10-Outlet- With Phone and Remote,111200,111111,111101,Small Box,0.25,150.89,E
100000000000001608,Xerox 226,111200,111777,111111,Small Box,0.37,7.96,E
100000000000001609,Sanford 52201 APSCO Electric Pencil Sharpener,111200,111777,111112,Small Pack,0.25,33.94,E
100000000000001610,Laminate Occasional Tables,111100,111555,111116,Large Box,0.25,33.89,E
100000000000001611,Round Ring Binders,111200,111777,111102,Small Box,0.38,20.89,E
100000000000001612,DIXON Oriole® Pencils,111200,111777,111112,Wrap Bag,0.25,14.58,E
100000000000001613,Avery Durable Binders,111200,111777,111102,Small Box,0.36,299.05,E
100000000000001614,Super Bands- 12/Pack,111200,111777,111113,Wrap Bag,0.25,3.58,E
100000000000001615,iDEN i95,111300,111222,111117,Small Box,0.25,138.75,E
100000000000001616,Memorex 4.7GB DVD+R- 3/Pack,111300,111666,111105,Small Pack,0.25,42.76,E
100000000000001617,Advantus Employee of the Month Certificate Frame- 11 x 13-1/2,111100,111444,111109,Small Pack,0.25,3.8,E
100000000000001618,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",111100,111444,111109,Small Box,0.25,37.93,E
100000000000001619,Howard Miller 12-3/4 Diameter Accuwave DS ™ Wall Clock,111100,111444,111109,Small Box,0.25,4.63,E
100000000000001620,"Seth Thomas 12"" Clock w/ Goldtone Case",111100,111444,111109,Small Box,0.25,260.98,E
100000000000001621,Bevis Round Conference Room Tables and Bases,111100,111555,111116,Jumbo Box,0.25,76.72,E
100000000000001622,#10 Self-Seal White Envelopes,111200,111777,111107,Small Box,0.36,20.99,E
100000000000001623,Advantus Push Pins- Aluminum Head,111200,111777,111113,Wrap Bag,0.25,12.95,E
100000000000001624,Staples Vinyl Coated Paper Clips- 800/Box,111200,111777,111113,Wrap Bag,0.25,67.84,E
100000000000001625,Tenex Personal Self-Stacking Standard File Box- Black/Gray,111200,111555,111115,Small Box,0.25,55.94,E
100000000000001626,Hook Switches 7160,111300,111222,111117,Small Box,0.25,2.88,E
100000000000001627,StarTAC 6500,111300,111222,111117,Small Box,0.25,10.01,E
100000000000001628,Eldon Advantage® Chair Mats for Low to Medium Pile Carpets,111100,111444,111109,Medium Box,0.25,4.37,E
100000000000001629,SC7868i,111300,111222,111117,Small Box,0.25,12.98,E
100000000000001630,HP Office Recycled Paper (20Lb. and 87 Bright),111200,111777,111111,Small Box,0.36,3.41,E
100000000000001631,Logitech Internet Navigator Keyboard,111300,111666,111105,Small Box,0.25,104.65,E
100000000000001632,O'Sullivan Elevations Bookcase- Cherry Finish,111100,111777,111103,Jumbo Box,0.25,200.99,E
100000000000001633,Tyvek ® Top-Opening Peel & Seel Envelopes- Plain White,111200,111777,111107,Small Box,0.38,22.99,E
100000000000001634,Keytronic 105-Key Spanish Keyboard,111300,111666,111105,Small Box,0.25,1889.99,E
100000000000001635,Motorola SB4200 Cable Modem,111300,111666,111105,Small Box,0.25,13.48,E
100000000000001636,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,111200,111777,111107,Small Box,0.25,2.1,E
100000000000001637,Strathmore Photo Mount Cards,111200,111777,111111,Small Box,0.39,6.3,E
100000000000001638,GBC White Gloss Covers- Plain Front,111200,111777,111102,Small Box,0.38,18.7,E
100000000000001639,Eureka Hand Vacuum- Bagless,111200,111111,111101,Small Box,0.25,284.98,E
100000000000001640,Airmail Envelopes,111200,111777,111107,Small Box,0.38,7.08,E
100000000000001641,Keytronic French Keyboard,111300,111666,111105,Small Box,0.25,8.09,E
100000000000001642,Newell 314,111200,111777,111112,Wrap Bag,0.25,30.98,E
100000000000001643,Xerox 1919,111200,111777,111111,Small Box,0.36,376.13,E
100000000000001644,Accessory27,111300,111222,111117,Small Box,0.25,1.76,E
100000000000001645,Berol Giant Pencil Sharpener,111200,111777,111112,Small Pack,0.25,200.98,E
100000000000001646,Xerox 227,111200,111777,111111,Small Box,0.37,37.7,E
100000000000001647,Adams Phone Message Book- Professional- 400 Message Capacity- 5 3/6” x 11”,111200,111777,111111,Wrap Bag,0.38,22.84,E
100000000000001648,Xerox 1962,111200,111777,111111,Small Box,0.25,6.78,E
100000000000001649,Circuit Board 636,111300,111222,111117,Small Box,0.25,195.99,E
100000000000001650,Global Commerce™ Series High-Back Swivel/Tilt Chairs,111100,111555,111104,Jumbo Drum,0.25,146.05,E
100000000000001651,Wilson Jones Easy Flow II™ Sheet Lifters,111200,111777,111102,Small Box,0.37,22.23,E
100000000000001652,Avery White Multi-Purpose Labels,111200,111777,111108,Small Box,0.39,11.5,E
100000000000001653,Accessory25,111300,111222,111117,Wrap Bag,0.25,33.98,E
100000000000001654,Xerox 199,111200,111777,111111,Small Box,0.25,315.98,E
100000000000001655,Bush Advantage Collection® Racetrack Conference Table,111100,111555,111116,Jumbo Box,0.25,6.28,E
100000000000001656,Hon Comfortask® Task/Swivel Chairs,111100,111555,111104,Jumbo Drum,0.25,15.73,E
100000000000001657,Xerox 1938,111200,111777,111111,Small Box,0.37,41.71,E
100000000000001658,Rediform S.O.S. Phone Message Books,111200,111777,111111,Wrap Bag,0.36,7.08,E
100000000000001659,StarTAC 3000,111300,111222,111117,Small Box,0.25,15.01,E
100000000000001660,Adesso Programmable 142-Key Keyboard,111300,111666,111105,Small Box,0.25,130.98,E
100000000000001661,Ampad #10 Peel & Seel® Holiday Envelopes,111200,111777,111107,Small Box,0.37,55.29,E
100000000000001662,Belkin 107-key enhanced keyboard- USB/PS/2 interface,111300,111666,111105,Small Box,0.25,22.38,E
100000000000001663,Keypads & Dials 5185,111300,111222,111117,Small Box,0.25,15.74,E
100000000000001664,Maxell DVD-RAM Discs,111300,111666,111105,Small Pack,0.25,195.99,E
100000000000001665,StarTAC ST7868,111300,111222,111117,Small Box,0.25,5.99,E
100000000000001666,Novimex Turbo Task Chair,111100,111555,111104,Jumbo Drum,0.25,15.67,E
100000000000001667,Panasonic KX-P3626 Dot Matrix Printer,111300,111333,111110,Jumbo Box,0.25,21.66,E
100000000000001668,Belkin F9M820V08 8 Outlet Surge,111200,111111,111101,Small Box,0.25,124.49,E
100000000000001669,Global Leather Task Chair- Black,111100,111555,111104,Jumbo Drum,0.25,14.45,E
100000000000001670,GBC VeloBinder Strips,111200,111777,111102,Small Box,0.35,70.89,E
100000000000001671,MicroTAC 650,111300,111222,111117,Small Box,0.25,2.84,E
100000000000001672,Hand-Finished Solid Wood Document Frame,111100,111444,111109,Small Box,0.25,5.77,E
100000000000001673,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,111200,111777,111112,Small Pack,0.25,3.29,E
100000000000001674,Xerox 210,111200,111777,111111,Small Box,0.37,9.06,E
100000000000001675,Xerox 1923,111200,111777,111111,Small Box,0.37,14.03,E
100000000000001676,Staples Metal Binder Clips,111200,111777,111113,Wrap Bag,0.39,55.98,E
100000000000001677,Hewlett-Packard 4.7GB DVD+R Discs,111300,111666,111105,Small Pack,0.25,8.88,E
100000000000001678,"It's Hot Message Books with Stickers- 2 3/4"" x 5""",111200,111777,111111,Wrap Bag,0.25,213.45,E
100000000000001679,Dixon Prang® Watercolor Pencils- 10-Color Set with Brush,111200,111777,111112,Wrap Bag,0.25,45.98,E
100000000000001680,I888 World Phone,111300,111222,111117,Small Box,0.25,135.31,E
100000000000001681,Xerox 1997,111200,111777,111111,Small Box,0.37,79.52,E
100000000000001682,GBC Therma-A-Bind 250T Electric Binding System,111200,111777,111102,Small Box,0.37,6.88,E
100000000000001683,Avery Printable Repositionable Plastic Tabs,111200,111777,111102,Small Box,0.38,17.24,E
100000000000001684,Storex DuraTech Recycled Plastic Frosted Binders,111200,111777,111102,Small Box,0.35,140.99,E
100000000000001685,Xerox 204,111200,111777,111111,Small Box,0.37,43.22,E
100000000000001686,Newell 35,111200,111777,111112,Wrap Bag,0.25,28.15,E
100000000000001687,Staples Brown Kraft Recycled Clasp Envelopes,111200,111777,111107,Small Box,0.35,3.36,E
100000000000001688,Xerox 1947,111200,111777,111111,Small Box,0.25,2.58,E
100000000000001689,Xerox 1950,111200,111777,111111,Small Box,0.36,78.69,E
100000000000001690,GBC ProClick™ 150 Presentation Binding System,111200,111777,111102,Small Box,0.38,17.99,E
100000000000001691,Letter Size Cart,111200,111555,111115,Small Box,0.25,6.04,E
100000000000001692,Kensington 6 Outlet Guardian Standard Surge Protector,111200,111111,111101,Small Box,0.25,13.4,E
100000000000001693,"Imation 3.5"" Diskettes- IBM Format- DS/HD- 10/Box- Neon",111300,111666,111105,Small Pack,0.25,350.99,E
100000000000001694,"Career Cubicle Clock- 8 1/4""- Black",111100,111444,111109,Small Box,0.25,128.24,E
100000000000001695,V8162,111300,111222,111117,Small Box,0.25,290.98,E
100000000000001696,Flexible Leather- Look Classic Collection Ring Binder,111200,111777,111102,Small Box,0.35,35.41,E
100000000000001697,Okidata ML520 Series Dot Matrix Printers,111300,111333,111110,Jumbo Drum,0.25,95.99,E
100000000000001698,TOPS Voice Message Log Book- Flash Format,111200,111777,111111,Wrap Bag,0.36,2.23,E
100000000000001699,Avery 48,111200,111777,111108,Small Box,0.39,150.98,E
100000000000001700,Eldon Cleatmat Plus™ Chair Mats for High Pile Carpets,111100,111444,111109,Medium Box,0.25,3.14,E
100000000000001701,Hook Switches 6340,111300,111222,111117,Small Box,0.25,4.89,E
100000000000001702,Microsoft Natural Keyboard Elite,111300,111666,111105,Small Box,0.25,15.99,E
100000000000001703,Accessory41,111300,111222,111117,Wrap Bag,0.38,194.3,E
100000000000001704,i500plus,111300,111222,111117,Small Box,0.25,16.74,E
100000000000001705,Hewlett-Packard Deskjet 3820 Color Inkjet Printer,111300,111333,111110,Jumbo Drum,0.37,29.99,E
100000000000001706,Newell 346,111200,111777,111112,Wrap Bag,0.25,6.48,E
100000000000001707,Global Enterprise™ Series Seating Low-Back Swivel/Tilt Chairs,111100,111555,111104,Jumbo Drum,0.25,7.35,E
100000000000001708,3M Polarizing Light Filter Sleeves,111100,111444,111109,Small Pack,0.39,28.15,E
100000000000001709,Master Caster Door Stop- Brown,111100,111444,111109,Wrap Bag,0.25,230.98,E
100000000000001710,6162i,111300,111222,111117,Small Box,0.25,25.98,E
100000000000001711,Fellowes Mobile Numeric Keypad- Graphite,111300,111666,111105,Small Box,0.25,43.22,E
100000000000001712,iDENi80s,111300,111222,111117,Small Box,0.25,18.89,E
100000000000001713,Keypads & Dials 5190,111300,111222,111117,Small Box,0.25,100.98,E
100000000000001714,M70,111300,111222,111117,Small Box,0.25,3.55,E
100000000000001715,Acco 6 Outlet Guardian Premium Surge Suppressor,111200,111111,111101,Small Box,0.25,2.08,E
100000000000001716,G.E. Halogen Desk Lamp Bulbs,111100,111444,111109,Small Pack,0.37,9.38,E
100000000000001717,Filing/Storage Totes and Swivel Casters,111200,111555,111115,Small Box,0.25,159.31,E
100000000000001718,Ultra Door Pull Handle,111100,111444,111109,Small Pack,0.25,3.38,E
100000000000001719,Southworth 25% Cotton Linen-Finish Paper & Envelopes,111200,111777,111111,Small Box,0.25,20.24,E
100000000000001720,Hayes Optima 56K V.90 Internal Voice Modem,111300,111666,111105,Small Box,0.25,11.33,E
100000000000001721,Xerox 1979,111200,111777,111111,Small Box,0.25,517.48,E
100000000000001722,Global Leather & Oak Executive Chair- Burgundy,111100,111555,111104,Jumbo Drum,0.25,22.24,E
100000000000001723,DAX Two-Tone Rosewood/Black Document Frame- Desktop- 5 x 7,111100,111444,111109,Small Pack,0.25,550.98,E
100000000000001724,Xerox 1903,111200,111777,111111,Small Box,0.36,3.14,E
100000000000001725,Hon 2111 Invitation™ Series Corner Table,111100,111555,111116,Large Box,0.25,101.41,E
100000000000001726,Staples Copy Paper (20Lb. and 84 Bright),111200,111777,111111,Small Box,0.38,35.99,E
100000000000001727,Bevis Rectangular Conference Tables,111100,111555,111116,Jumbo Box,0.25,10.01,E
100000000000001728,Master Caster Door Stop- Gray,111100,111444,111109,Wrap Bag,0.25,5,E
100000000000001729,Xerox 1937,111200,111777,111111,Small Box,0.37,52.71,E
100000000000001730,Xerox 1986,111200,111777,111111,Small Box,0.37,4.26,E
100000000000001731,Microsoft Multimedia Keyboard,111300,111666,111105,Small Box,0.25,4.71,E
100000000000001732,Xerox 1894,111200,111777,111111,Small Box,0.37,37.94,E
100000000000001733,BASF Silver 74 Minute CD-R,111300,111666,111105,Small Pack,0.25,5.84,E
100000000000001734,Accessory32,111300,111222,111117,Small Pack,0.35,43.41,E
100000000000001735,Westinghouse Clip-On Gooseneck Lamps,111100,111444,111109,Large Box,0.25,172.99,E
100000000000001736,Hewlett-Packard 2600DN Business Color Inkjet Printer,111300,111333,111110,Jumbo Box,0.39,240.98,E
100000000000001737,Staples Plastic Wall Frames,111100,111444,111109,Small Box,0.25,296.18,E
100000000000001738,Vinyl Sectional Post Binders,111200,111777,111102,Small Box,0.35,31.76,E
100000000000001739,i2000,111300,111222,111117,Small Box,0.25,999.99,E
100000000000001740,Ames Color-File® Green Diamond Border X-ray Mailers,111200,111777,111107,Small Box,0.38,51.75,E
100000000000001741,Hon Non-Folding Utility Tables,111100,111555,111116,Jumbo Drum,0.25,4.54,E
100000000000001742,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,111100,111555,111104,Jumbo Drum,0.25,62.05,E
100000000000001743,Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad,111300,111666,111105,Small Box,0.25,1.88,E
100000000000001744,Avery 496,111200,111777,111108,Small Box,0.37,6.74,E
100000000000001745,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",111100,111444,111109,Small Pack,0.25,2.62,E
100000000000001746,Tuff Stuff™ Recycled Round Ring Binders,111200,111777,111102,Small Box,0.36,29.89,E
100000000000001747,Avery 514,111200,111777,111108,Small Box,0.36,5.74,E
100000000000001748,V8160,111300,111222,111117,Small Box,0.25,348.21,E
100000000000001749,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",111100,111777,111103,Jumbo Box,0.25,21.98,E
100000000000001750,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,111300,111333,111110,Jumbo Box,0.36,15.57,E
100000000000001751,Letter/Legal File Tote with Clear Snap-On Lid- Black Granite,111200,111555,111115,Small Box,0.25,10.44,E
100000000000001752,Xerox 1949,111200,111777,111111,Small Box,0.36,30.93,E
100000000000001753,Xerox 1907,111200,111777,111111,Small Box,0.38,9.11,E
100000000000001754,Imation DVD-RAM discs,111300,111666,111105,Small Pack,0.25,35.77,E
100000000000001755,Xerox 1974,111200,111777,111111,Small Box,0.36,113.98,E
100000000000001756,Panasonic KP-150 Electric Pencil Sharpener,111200,111777,111112,Small Pack,0.25,226.67,E
100000000000001757,Xerox 1896,111200,111777,111111,Small Box,0.25,13.99,E
100000000000001758,Cradles 8890,111300,111222,111117,Small Box,0.25,6.08,E
100000000000001759,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,111200,111555,111115,Large Box,0.25,102.3,E
100000000000001760,Novimex Fabric Task Chair,111100,111555,111104,Jumbo Drum,0.25,39.48,E
100000000000001761,Eldon® Image Series Desk Accessories- Burgundy,111100,111444,111109,Small Box,0.25,154.13,E
100000000000001762,Staples File Caddy,111200,111555,111115,Small Box,0.25,3.78,E
100000000000001763,Sauder Camden County Collection Libraries- Planked Cherry Finish,111100,111777,111103,Jumbo Box,0.25,10.89,E
100000000000001764,Bush Advantage Collection® Round Conference Table,111100,111555,111116,Jumbo Box,0.25,22.98,E
100000000000001765,Avery Hole Reinforcements,111200,111777,111102,Small Box,0.36,6.68,E
100000000000001766,TI 30X Scientific Calculator,111300,111333,111110,Medium Box,0.36,28.48,E
100000000000001767,Avery Non-Stick Binders,111200,111777,111102,Small Box,0.39,177.98,E
100000000000001768,Belkin Premiere Surge Master II 8-outlet surge protector,111200,111111,111101,Small Box,0.25,21.38,E
100000000000001769,Hon Metal Bookcases- Putty,111100,111777,111103,Jumbo Box,0.25,95.98,E
100000000000001770,Newell 309,111200,111777,111112,Wrap Bag,0.25,40.96,E
100000000000001771,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,111200,111777,111102,Small Box,0.25,3499.99,E
100000000000001772,Flat Face Poster Frame,111100,111444,111109,Wrap Bag,0.25,16.06,E
100000000000001773,"Eureka Recycled Copy Paper 8 1/2"" x 11""- Ream",111200,111777,111111,Small Box,0.37,1.8,E
100000000000001774,Xerox 193,111200,111777,111111,Small Box,0.36,12.44,E
100000000000001775,Nu-Dell Executive Frame,111100,111444,111109,Small Pack,0.25,25.98,E
100000000000001776,Xerox 1973,111200,111777,111111,Small Box,0.39,424.21,E
100000000000001777,Hewlett Packard LaserJet 3310 Copier,111300,111777,111106,Large Box,0.37,3.71,E
100000000000001778,Xerox 1927,111200,111777,111111,Small Box,0.25,66.99,E
100000000000001779,Bush Cubix Collection Bookcases- Fully Assembled,111100,111777,111103,Jumbo Box,0.25,155.06,E
100000000000001780,3.6 Cubic Foot Counter Height Office Refrigerator,111200,111111,111101,Jumbo Drum,0.25,80.48,E
100000000000001781,Hewlett-Packard cp1700 [D- PS] Series Color Inkjet Printers,111300,111333,111110,Jumbo Drum,0.38,328.14,E
100000000000001782,T65,111300,111222,111117,Small Box,0.25,98.31,E
100000000000001783,Gyration RF Keyboard,111300,111666,111105,Small Box,0.25,289.53,E
100000000000001784,StarTAC 8000,111300,111222,111117,Small Box,0.25,59.98,E
100000000000001785,Xerox 1910,111200,111777,111111,Small Box,0.37,131.12,E
100000000000001786,Newell 320,111200,111777,111112,Wrap Bag,0.25,18.97,E
100000000000001787,Howard Miller Distant Time Traveler Alarm Clock,111100,111444,111109,Small Box,0.25,82.99,E
100000000000001788,Carina Mini System Audio Rack- Model AR050B,111200,111555,111115,Large Box,0.25,3.81,E
100000000000001789,Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs- 2/Pk,111200,111111,111101,Small Box,0.25,6.37,E
100000000000001790,SimpliFile™ Personal File- Black Granite- 15w x 6-15/16d x 11-1/4h,111200,111555,111115,Small Box,0.25,19.94,E
100000000000001791,Newell 307,111200,111777,111112,Wrap Bag,0.25,7.31,E
100000000000001792,Tensor Computer Mounted Lamp,111100,111444,111109,Large Box,0.25,4.55,E
100000000000001793,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,111300,111333,111110,Jumbo Box,0.25,3.85,E
100000000000001794,Holmes Odor Grabber,111200,111111,111101,Medium Box,0.25,4,E
100000000000001795,Avery Hi-Liter® Smear-Safe Highlighters,111200,111777,111112,Wrap Bag,0.25,1.81,E
100000000000001796,Wirebound Four 2-3/4 x 5 Forms per Page- 400 Sets per Book,111200,111777,111111,Wrap Bag,0.36,3.48,E
100000000000001797,Iris® 3-Drawer Stacking Bin- Black,111200,111555,111115,Small Box,0.25,15.16,E
100000000000001798,Artistic Insta-Plaque,111100,111444,111109,Small Pack,0.25,14.48,E
100000000000001799,"Carina 42""Hx23 3/4""W Media Storage Unit",111200,111555,111115,Large Box,0.25,29.89,E
100000000000001800,Verbatim DVD-R- 4.7GB- Spindle- WE- Blank- Ink Jet/Thermal- 20/Spindle,111300,111666,111105,Small Pack,0.25,420.98,E
100000000000001801,Peel-Off® China Markers,111200,111777,111112,Wrap Bag,0.25,20.95,E
100000000000001802,Model L Table or Wall-Mount Pencil Sharpener,111200,111777,111112,Small Box,0.25,449.99,E
100000000000001803,Okidata ML320 Series Turbo Dot Matrix Printers,111300,111333,111110,Jumbo Box,0.25,33.98,E
100000000000001804,Deflect-O® Glasstique™ Clear Desk Accessories,111100,111444,111109,Wrap Bag,0.25,599.99,E
